"","set_num","part_num","color_id","quantity","name_set","year","theme_id","name_theme","parent_id"
"2193","7885-1","6232",4,1,"Robin's Scuba Jet: Attack of The Penguin",2008,484,"Batman",482
"2194","7885-1","62810",0,1,"Robin's Scuba Jet: Attack of The Penguin",2008,484,"Batman",482
"2195","7885-1","7885stk01",9999,1,"Robin's Scuba Jet: Attack of The Penguin",2008,484,"Batman",482
"2196","7885-1","970x021",2,1,"Robin's Scuba Jet: Attack of The Penguin",2008,484,"Batman",482
"2197","7885-1","973pr1278c01",0,1,"Robin's Scuba Jet: Attack of The Penguin",2008,484,"Batman",482
"2198","7885-1","973pr1279c01",4,1,"Robin's Scuba Jet: Attack of The Penguin",2008,484,"Batman",482
"2199","76013-1","10113",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2200","76013-1","11055",4,1,"The Joker Steam Roller",2014,484,"Batman",482
"2201","76013-1","15553pr0001",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2202","76013-1","3001",27,1,"The Joker Steam Roller",2014,484,"Batman",482
"2203","76013-1","3001",72,1,"The Joker Steam Roller",2014,484,"Batman",482
"2204","76013-1","3004",71,1,"The Joker Steam Roller",2014,484,"Batman",482
"2205","76013-1","3007",71,1,"The Joker Steam Roller",2014,484,"Batman",482
"2206","76013-1","3010",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2207","76013-1","3020",14,1,"The Joker Steam Roller",2014,484,"Batman",482
"2208","76013-1","3020",4,1,"The Joker Steam Roller",2014,484,"Batman",482
"2209","76013-1","3020",27,1,"The Joker Steam Roller",2014,484,"Batman",482
"2210","76013-1","3021",71,1,"The Joker Steam Roller",2014,484,"Batman",482
"2211","76013-1","3032",4,1,"The Joker Steam Roller",2014,484,"Batman",482
"2212","76013-1","3035",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2213","76013-1","3035",71,1,"The Joker Steam Roller",2014,484,"Batman",482
"2214","76013-1","30355",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2215","76013-1","30356",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2216","76013-1","3036",72,1,"The Joker Steam Roller",2014,484,"Batman",482
"2217","76013-1","30363",70,1,"The Joker Steam Roller",2014,484,"Batman",482
"2218","76013-1","3069b",70,1,"The Joker Steam Roller",2014,484,"Batman",482
"2219","76013-1","3069bpr0101",71,1,"The Joker Steam Roller",2014,484,"Batman",482
"2220","76013-1","32062",4,1,"The Joker Steam Roller",2014,484,"Batman",482
"2221","76013-1","32063",71,1,"The Joker Steam Roller",2014,484,"Batman",482
"2222","76013-1","32064b",14,1,"The Joker Steam Roller",2014,484,"Batman",482
"2223","76013-1","32291",71,1,"The Joker Steam Roller",2014,484,"Batman",482
"2224","76013-1","3626bpr0896",78,1,"The Joker Steam Roller",2014,484,"Batman",482
"2225","76013-1","3626cpr1289",78,1,"The Joker Steam Roller",2014,484,"Batman",482
"2226","76013-1","3626cpr1290",78,1,"The Joker Steam Roller",2014,484,"Batman",482
"2227","76013-1","3626cpr1291",15,1,"The Joker Steam Roller",2014,484,"Batman",482
"2228","76013-1","3626cpr1314",78,1,"The Joker Steam Roller",2014,484,"Batman",482
"2229","76013-1","3829c01",14,1,"The Joker Steam Roller",2014,484,"Batman",482
"2230","76013-1","3832",4,1,"The Joker Steam Roller",2014,484,"Batman",482
"2231","76013-1","3833",14,1,"The Joker Steam Roller",2014,484,"Batman",482
"2232","76013-1","3937",72,1,"The Joker Steam Roller",2014,484,"Batman",482
"2233","76013-1","3938",71,1,"The Joker Steam Roller",2014,484,"Batman",482
"2234","76013-1","3941",71,1,"The Joker Steam Roller",2014,484,"Batman",482
"2235","76013-1","41879a",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2236","76013-1","4349",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2237","76013-1","44728",71,1,"The Joker Steam Roller",2014,484,"Batman",482
"2238","76013-1","47455",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2239","76013-1","48169",72,1,"The Joker Steam Roller",2014,484,"Batman",482
"2240","76013-1","48170",72,1,"The Joker Steam Roller",2014,484,"Batman",482
"2241","76013-1","48989",71,1,"The Joker Steam Roller",2014,484,"Batman",482
"2242","76013-1","50451",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2243","76013-1","55706",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2244","76013-1","56630",30,1,"The Joker Steam Roller",2014,484,"Batman",482
"2245","76013-1","56630",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2246","76013-1","61506",85,1,"The Joker Steam Roller",2014,484,"Batman",482
"2247","76013-1","6153b",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2248","76013-1","62462",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2249","76013-1","6249",72,1,"The Joker Steam Roller",2014,484,"Batman",482
"2250","76013-1","62810",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2251","76013-1","63965",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2252","76013-1","6553",72,1,"The Joker Steam Roller",2014,484,"Batman",482
"2253","76013-1","6564",71,1,"The Joker Steam Roller",2014,484,"Batman",482
"2254","76013-1","6565",71,1,"The Joker Steam Roller",2014,484,"Batman",482
"2255","76013-1","6636",71,1,"The Joker Steam Roller",2014,484,"Batman",482
"2256","76013-1","85943",72,1,"The Joker Steam Roller",2014,484,"Batman",482
"2257","76013-1","92579",40,1,"The Joker Steam Roller",2014,484,"Batman",482
"2258","76013-1","92585",4,1,"The Joker Steam Roller",2014,484,"Batman",482
"2259","76013-1","973pr0295c01",4,1,"The Joker Steam Roller",2014,484,"Batman",482
"2260","76013-1","973pr0296c01",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2261","76013-1","973pr0297c01",85,1,"The Joker Steam Roller",2014,484,"Batman",482
"2262","76013-1","973pr0298c01",25,1,"The Joker Steam Roller",2014,484,"Batman",482
"2263","76013-1","973pr1961c01",0,1,"The Joker Steam Roller",2014,484,"Batman",482
"2264","76013-1","99464",14,1,"The Joker Steam Roller",2014,484,"Batman",482
"2265","30160-1","10113",0,1,"Bat Jetski",2012,484,"Batman",482
"2266","30160-1","12825",0,1,"Bat Jetski",2012,484,"Batman",482
"2267","30160-1","30031",0,1,"Bat Jetski",2012,484,"Batman",482
"2268","30160-1","3039pr0015",0,1,"Bat Jetski",2012,484,"Batman",482
"2269","30160-1","3626bpr0896",78,1,"Bat Jetski",2012,484,"Batman",482
"2270","30160-1","3794b",14,1,"Bat Jetski",2012,484,"Batman",482
"2271","30160-1","3795",14,1,"Bat Jetski",2012,484,"Batman",482
"2272","30160-1","43713",0,1,"Bat Jetski",2012,484,"Batman",482
"2273","30160-1","43719",0,1,"Bat Jetski",2012,484,"Batman",482
"2274","30160-1","47753",0,1,"Bat Jetski",2012,484,"Batman",482
"2275","30160-1","4871",0,1,"Bat Jetski",2012,484,"Batman",482
"2276","30160-1","56630",0,1,"Bat Jetski",2012,484,"Batman",482
"2277","30160-1","6141",14,1,"Bat Jetski",2012,484,"Batman",482
"2278","30160-1","970c00",0,1,"Bat Jetski",2012,484,"Batman",482
"2279","30160-1","973pr1961c01",0,1,"Bat Jetski",2012,484,"Batman",482
"2280","comcon014-1","55704",0,1,"Super Heroes Unite - Batman - San Diego Comic-Con 2011 Exclusive",2011,484,"Batman",482
"2281","comcon014-1","56630",0,1,"Super Heroes Unite - Batman - San Diego Comic-Con 2011 Exclusive",2011,484,"Batman",482
"2282","comcon014-1","970c00",0,1,"Super Heroes Unite - Batman - San Diego Comic-Con 2011 Exclusive",2011,484,"Batman",482
"2283","TRUBATSIGNAL-1","3795",0,1,"Batman Bat-Signal",2014,484,"Batman",482
"2284","TRUBATSIGNAL-1","3941",4,1,"Batman Bat-Signal",2014,484,"Batman",482
"2285","TRUBATSIGNAL-1","3960pr0017a",0,1,"Batman Bat-Signal",2014,484,"Batman",482
"2286","TRUBATSIGNAL-1","4032a",14,1,"Batman Bat-Signal",2014,484,"Batman",482
"2287","TRUBATSIGNAL-1","61485",0,1,"Batman Bat-Signal",2014,484,"Batman",482
"2288","76054-1","10183",57,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2289","76054-1","10201",4,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2290","76054-1","11090",0,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2291","76054-1","11215",0,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2292","76054-1","11303",320,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2293","76054-1","11476",15,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2294","76054-1","11599",143,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2295","76054-1","13608",179,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2296","76054-1","15391",70,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2297","76054-1","15461",0,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2298","76054-1","18973",40,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2299","76054-1","18975",72,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2300","76054-1","18987",0,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2301","76054-1","19185",0,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2302","76054-1","20482",297,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2303","76054-1","20482",47,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2304","76054-1","20482",297,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2305","76054-1","20606pr0003",484,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2306","76054-1","21019c00pat009",0,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2307","76054-1","23443",0,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2308","76054-1","23444",0,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2309","76054-1","24135",71,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2310","76054-1","24135",71,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2311","76054-1","24299",15,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2312","76054-1","24307",15,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2313","76054-1","2431",308,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2314","76054-1","2432",71,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2315","76054-1","2432",70,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2316","76054-1","2460",72,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2317","76054-1","25893",47,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2318","76054-1","25893",47,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2319","76054-1","25894",27,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2320","76054-1","26785",1,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2321","76054-1","2817",0,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2322","76054-1","3003",4,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2323","76054-1","3006",0,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2324","76054-1","3010",71,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2325","76054-1","3020",70,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2326","76054-1","3020",4,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2327","76054-1","3020",1,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2328","76054-1","3021",1,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2329","76054-1","30248",72,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2330","76054-1","3031",70,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2331","76054-1","3032",72,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2332","76054-1","3035",1,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"2333","76054-1","30592",72,1,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
