"","set_num","part_num","color_id","quantity","name_set","year","theme_id","name_theme","parent_id"
"966","75104-1","6141",36,4,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"967","75104-1","6231",71,4,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"968","75104-1","63864",71,4,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"969","75104-1","63965",71,4,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"970","75104-1","6636",0,4,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"971","75104-1","87081",72,4,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"972","75104-1","87087",0,4,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"973","75104-1","87620",72,4,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"974","75104-1","88072",0,4,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"975","75104-1","98286",71,4,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"976","7958-5","4697b",71,4,"Advent Calendar 2011 Star Wars (Day 4) - Separatist Spider Droid",2011,225,"Star Wars",217
"977","7958-5","59900",72,4,"Advent Calendar 2011 Star Wars (Day 4) - Separatist Spider Droid",2011,225,"Star Wars",217
"978","7958-5","6141",72,4,"Advent Calendar 2011 Star Wars (Day 4) - Separatist Spider Droid",2011,225,"Star Wars",217
"979","7958-5","64567",71,4,"Advent Calendar 2011 Star Wars (Day 4) - Separatist Spider Droid",2011,225,"Star Wars",217
"980","75175-1","15303",36,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"981","75175-1","23930",15,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"982","75175-1","2412b",320,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"983","75175-1","2654",72,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"984","75175-1","2654",47,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"985","75175-1","3021",15,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"986","75175-1","3021",71,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"987","75175-1","3022",15,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"988","75175-1","3023",320,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"989","75175-1","3024",320,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"990","75175-1","32028",15,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"991","75175-1","32054",0,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"992","75175-1","32062",0,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"993","75175-1","3666",320,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"994","75175-1","3710",0,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"995","75175-1","3747b",15,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"996","75175-1","3795",15,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"997","75175-1","4081b",72,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"998","75175-1","4185",15,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"999","75175-1","54200",15,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"1000","75175-1","54200",320,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"1001","75175-1","59443",0,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"1002","75175-1","60897",14,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"1003","75175-1","61678",15,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"1004","75175-1","93606",15,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"1005","75175-1","98138",46,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"1006","75175-1","99207",71,4,"A-Wing Starfighter",2017,158,"Star Wars",NA
"1007","30611-1","15573",15,4,"R2-D2",2017,158,"Star Wars",NA
"1008","30611-1","4274",71,4,"R2-D2",2017,158,"Star Wars",NA
"1009","30611-1","54200",15,4,"R2-D2",2017,158,"Star Wars",NA
"1010","30611-1","6091",15,4,"R2-D2",2017,158,"Star Wars",NA
"1011","75178-1","15535pr0001",72,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1012","75178-1","15573",484,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1013","75178-1","15712",71,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1014","75178-1","2340",484,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1015","75178-1","2420",84,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1016","75178-1","2431",484,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1017","75178-1","2476a",71,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1018","75178-1","2877",0,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1019","75178-1","3003",28,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1020","75178-1","3021",72,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1021","75178-1","3023",0,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1022","75178-1","3023",484,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1023","75178-1","3070b",71,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1024","75178-1","3070b",484,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1025","75178-1","32056",71,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1026","75178-1","32062",4,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1027","75178-1","3623",71,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1028","75178-1","3701",71,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1029","75178-1","3705",0,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1030","75178-1","3707",4,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1031","75178-1","3709",0,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1032","75178-1","3709",71,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1033","75178-1","3832",484,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1034","75178-1","41677",0,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1035","75178-1","4740",182,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1036","75178-1","48336",71,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1037","75178-1","59900",179,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1038","75178-1","60474",71,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1039","75178-1","60478",0,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1040","75178-1","63864",71,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1041","75178-1","85984",72,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1042","75178-1","90258",72,4,"Jakku Quadjumper",2017,158,"Star Wars",NA
"1043","30380-1","2412b",72,4,"Kylo Ren's Shuttle",2018,158,"Star Wars",NA
"1044","30380-1","48336",72,4,"Kylo Ren's Shuttle",2018,158,"Star Wars",NA
"1045","30380-1","60897",72,4,"Kylo Ren's Shuttle",2018,158,"Star Wars",NA
"1046","911730-1","15573",71,4,"Y-Wing",2017,158,"Star Wars",NA
"1047","911730-1","4070",15,4,"Y-Wing",2017,158,"Star Wars",NA
"1048","75195-1","11458",72,4,"Ski Speeder vs First Order Walker Microfighter",2018,158,"Star Wars",NA
"1049","75195-1","15403",0,4,"Ski Speeder vs First Order Walker Microfighter",2018,158,"Star Wars",NA
"1050","75195-1","18677",71,4,"Ski Speeder vs First Order Walker Microfighter",2018,158,"Star Wars",NA
"1051","75195-1","2780",0,4,"Ski Speeder vs First Order Walker Microfighter",2018,158,"Star Wars",NA
"1052","75195-1","3023",1,4,"Ski Speeder vs First Order Walker Microfighter",2018,158,"Star Wars",NA
"1053","75195-1","3023",71,4,"Ski Speeder vs First Order Walker Microfighter",2018,158,"Star Wars",NA
"1054","75195-1","60478",72,4,"Ski Speeder vs First Order Walker Microfighter",2018,158,"Star Wars",NA
"1055","75195-1","85984",71,4,"Ski Speeder vs First Order Walker Microfighter",2018,158,"Star Wars",NA
"1056","75195-1","99207",71,4,"Ski Speeder vs First Order Walker Microfighter",2018,158,"Star Wars",NA
"1057","75198-1","15392",72,4,"Tatooine Battle Pack",2018,158,"Star Wars",NA
"1058","75198-1","3023",378,4,"Tatooine Battle Pack",2018,158,"Star Wars",NA
"1059","75201-1","11458",72,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1060","75201-1","11477",71,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1061","75201-1","14719",0,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1062","75201-1","3068b",71,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1063","75201-1","32062",4,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1064","75201-1","32064a",71,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1065","75201-1","32316",71,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1066","75201-1","3665",71,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1067","75201-1","3700",14,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1068","75201-1","3710",71,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1069","75201-1","4286",71,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1070","75201-1","54200",72,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1071","75201-1","6091",71,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1072","75201-1","6141",72,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1073","75201-1","6558",1,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1074","75201-1","99207",71,4,"First Order AT-ST",2018,158,"Star Wars",NA
"1075","75204-1","11214",72,4,"Sandspeeder",2018,158,"Star Wars",NA
"1076","75204-1","15207",19,4,"Sandspeeder",2018,158,"Star Wars",NA
"1077","75204-1","15712",72,4,"Sandspeeder",2018,158,"Star Wars",NA
"1078","75204-1","24201",71,4,"Sandspeeder",2018,158,"Star Wars",NA
"1079","75204-1","2431",19,4,"Sandspeeder",2018,158,"Star Wars",NA
"1080","75204-1","26599",71,4,"Sandspeeder",2018,158,"Star Wars",NA
"1081","75204-1","3005",19,4,"Sandspeeder",2018,158,"Star Wars",NA
"1082","75204-1","3010",0,4,"Sandspeeder",2018,158,"Star Wars",NA
"1083","75204-1","3021",1,4,"Sandspeeder",2018,158,"Star Wars",NA
"1084","75204-1","3023",2,4,"Sandspeeder",2018,158,"Star Wars",NA
"1085","75204-1","30374",15,4,"Sandspeeder",2018,158,"Star Wars",NA
"1086","75204-1","32016",71,4,"Sandspeeder",2018,158,"Star Wars",NA
"1087","75204-1","32028",19,4,"Sandspeeder",2018,158,"Star Wars",NA
"1088","75204-1","32062",4,4,"Sandspeeder",2018,158,"Star Wars",NA
"1089","75204-1","32064a",72,4,"Sandspeeder",2018,158,"Star Wars",NA
"1090","75204-1","32803",71,4,"Sandspeeder",2018,158,"Star Wars",NA
"1091","75204-1","3623",28,4,"Sandspeeder",2018,158,"Star Wars",NA
"1092","75204-1","3743",0,4,"Sandspeeder",2018,158,"Star Wars",NA
"1093","75204-1","3941",15,4,"Sandspeeder",2018,158,"Star Wars",NA
"1094","75204-1","4286",71,4,"Sandspeeder",2018,158,"Star Wars",NA
"1095","75204-1","4477",0,4,"Sandspeeder",2018,158,"Star Wars",NA
"1096","75204-1","98100",0,4,"Sandspeeder",2018,158,"Star Wars",NA
"1097","75204-1","99207",19,4,"Sandspeeder",2018,158,"Star Wars",NA
"1098","75101-1","10201",0,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1099","75101-1","11253",0,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1100","75101-1","18980",71,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1101","75101-1","2412b",0,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1102","75101-1","2419",0,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1103","75101-1","3004",4,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1104","75101-1","30165",0,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1105","75101-1","3029",71,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1106","75101-1","32028",72,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1107","75101-1","3623",72,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1108","75101-1","3832",72,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1109","75101-1","3958",71,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1110","75101-1","6178",71,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1111","75101-1","91988",71,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1112","75101-1","93273",72,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1113","75101-1","93273",15,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1114","75101-1","99207",0,4,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"1115","75213-1","13564",70,4,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"1116","75213-1","15712",378,4,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"1117","75213-1","15712",71,4,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"1118","75213-1","15712",320,4,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"1119","75213-1","15712",70,4,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"1120","75213-1","18649",71,4,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"1121","75213-1","32828",0,4,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"1122","75213-1","4032a",0,4,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"1123","75213-1","54200",72,4,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"1124","75213-1","54200",71,4,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"1125","75213-1","61252",25,4,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"1126","75213-1","6141",36,4,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"1127","75213-1","87994",10,4,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"1128","75213-1","99780",71,4,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"1129","6252808-1","87087",70,4,"Chewbacca",2018,158,"Star Wars",NA
"1130","911841-1","2555",0,4,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"1131","911841-1","30383",72,4,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"1132","911841-1","6019",0,4,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"1133","911841-1","60478",0,4,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"1134","911841-1","6141",45,4,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"1135","911841-1","63864",25,4,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"1136","911841-1","87994",0,4,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"1137","75226-1","11477",71,4,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"1138","75226-1","15573",0,4,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"1139","75226-1","32000",72,4,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"1140","75226-1","4032a",4,4,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"1141","75226-1","59900",0,4,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"1142","75226-1","970c00pr1622",0,4,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"1143","75226-1","99780",71,4,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"1144","75223-1","54200",14,4,"Naboo Starfighter",2019,158,"Star Wars",NA
"1145","75261-1","3023",378,4,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"1146","75261-1","30375",72,4,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"1147","75261-1","30387",71,4,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"1148","75261-1","3623",72,4,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"1149","75261-1","44728",72,4,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"1150","75261-1","50950",72,4,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"1151","75261-1","54200",378,4,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"1152","75261-1","92280",71,4,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"1153","75241-1","15535",72,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1154","75241-1","15712",0,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1155","75241-1","18654",15,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1156","75241-1","2432",71,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1157","75241-1","27263",15,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1158","75241-1","30377",0,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1159","75241-1","32062",4,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1160","75241-1","32123b",71,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1161","75241-1","3622",15,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1162","75241-1","3705",0,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1163","75241-1","3795",71,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1164","75241-1","4032a",72,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1165","75241-1","43045",71,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1166","75241-1","57028c01",71,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1167","75241-1","60849",0,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1168","75241-1","6091",71,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1169","75241-1","6222",71,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1170","75241-1","63868",71,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1171","75241-1","6632",72,4,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"1172","75238-1","2412b",0,4,"Action Battle Endor Assault",2019,158,"Star Wars",NA
"1173","75238-1","2423",2,4,"Action Battle Endor Assault",2019,158,"Star Wars",NA
"1174","75238-1","3020",70,4,"Action Battle Endor Assault",2019,158,"Star Wars",NA
"1175","75238-1","3665",70,4,"Action Battle Endor Assault",2019,158,"Star Wars",NA
"1176","75238-1","3942c",72,4,"Action Battle Endor Assault",2019,158,"Star Wars",NA
"1177","75238-1","4460b",70,4,"Action Battle Endor Assault",2019,158,"Star Wars",NA
